127.0.0.1 - - [07/Mar/2019:10:30:18 +0800] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - root [07/Mar/2019:10:30:18 +0800] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - root [07/Mar/2019:10:30:18 +0800] "GET /manager/text/list HTTP/1.1" 200 280
127.0.0.1 - root [07/Mar/2019:10:30:18 +0800] "GET /manager/text/list HTTP/1.1" 200 280
127.0.0.1 - root [07/Mar/2019:10:30:18 +0800] "GET /manager/text/deploy?config=file%3A%2FC%3A%2FUsers%2FPENGGU%7E1%2FAppData%2FLocal%2FTemp%2Fcontext106202620879621034.xml&path=/pms HTTP/1.1" 200 61
127.0.0.1 - root [07/Mar/2019:10:30:18 +0800] "GET /manager/text/start?path=/pms HTTP/1.1" 200 60
0:0:0:0:0:0:0:1 - - [07/Mar/2019:10:30:18 +0800] "GET /pms HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Mar/2019:10:30:18 +0800] "GET /pms/ HTTP/1.1" 200 446
127.0.0.1 - - [07/Mar/2019:11:22:50 +0800] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - root [07/Mar/2019:11:22:50 +0800] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - - [07/Mar/2019:11:22:50 +0800] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - root [07/Mar/2019:11:22:50 +0800] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - - [07/Mar/2019:11:22:50 +0800] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - root [07/Mar/2019:11:22:50 +0800] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - - [07/Mar/2019:11:22:50 +0800] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - root [07/Mar/2019:11:22:50 +0800] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - root [07/Mar/2019:11:22:50 +0800] "GET /manager/text/list HTTP/1.1" 200 321
127.0.0.1 - root [07/Mar/2019:11:22:50 +0800] "GET /manager/text/list HTTP/1.1" 200 321
0:0:0:0:0:0:0:1 - - [07/Mar/2019:11:22:51 +0800] "GET /pms/index.jsp HTTP/1.1" 200 336
0:0:0:0:0:0:0:1 - - [07/Mar/2019:11:22:51 +0800] "GET /pms/assets/bootstrap/css/bootstrap.css HTTP/1.1" 404 1111
127.0.0.1 - - [07/Mar/2019:11:25:48 +0800] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - root [07/Mar/2019:11:25:48 +0800] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - - [07/Mar/2019:11:25:48 +0800] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - root [07/Mar/2019:11:25:48 +0800] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - - [07/Mar/2019:11:25:48 +0800] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - root [07/Mar/2019:11:25:48 +0800] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - root [07/Mar/2019:11:25:48 +0800] "GET /manager/text/list HTTP/1.1" 200 321
127.0.0.1 - - [07/Mar/2019:11:25:48 +0800] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - root [07/Mar/2019:11:25:48 +0800] "GET /manager/text/ HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [07/Mar/2019:11:25:53 +0800] "GET /pms/index.jsp HTTP/1.1" 200 394
0:0:0:0:0:0:0:1 - - [07/Mar/2019:11:25:53 +0800] "GET /pms/assets/bootstrap/css/bootstrap.css HTTP/1.1" 404 1111
0:0:0:0:0:0:0:1 - - [07/Mar/2019:11:25:53 +0800] "GET /favicon.ico HTTP/1.1" 200 21630
127.0.0.1 - - [07/Mar/2019:11:26:13 +0800] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - root [07/Mar/2019:11:26:13 +0800] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - - [07/Mar/2019:11:26:13 +0800] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - root [07/Mar/2019:11:26:13 +0800] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - - [07/Mar/2019:11:26:13 +0800] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - root [07/Mar/2019:11:26:13 +0800] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - - [07/Mar/2019:11:26:13 +0800] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - root [07/Mar/2019:11:26:13 +0800] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - root [07/Mar/2019:11:26:14 +0800] "GET /manager/text/list HTTP/1.1" 200 321
127.0.0.1 - root [07/Mar/2019:11:26:14 +0800] "GET /manager/text/list HTTP/1.1" 200 321
0:0:0:0:0:0:0:1 - - [07/Mar/2019:11:26:14 +0800] "GET /pms/index.jsp HTTP/1.1" 200 394
0:0:0:0:0:0:0:1 - - [07/Mar/2019:11:26:14 +0800] "GET /pms/assets/bootstrap/css/bootstrap.css HTTP/1.1" 404 1111
127.0.0.1 - - [07/Mar/2019:11:27:01 +0800] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - root [07/Mar/2019:11:27:01 +0800] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - - [07/Mar/2019:11:27:01 +0800] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - root [07/Mar/2019:11:27:01 +0800] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - - [07/Mar/2019:11:27:01 +0800] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - root [07/Mar/2019:11:27:01 +0800] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - root [07/Mar/2019:11:27:01 +0800] "GET /manager/text/list HTTP/1.1" 200 321
127.0.0.1 - - [07/Mar/2019:11:27:01 +0800] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - root [07/Mar/2019:11:27:01 +0800] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - - [07/Mar/2019:11:27:06 +0800] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - root [07/Mar/2019:11:27:06 +0800] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - - [07/Mar/2019:11:27:06 +0800] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - root [07/Mar/2019:11:27:06 +0800] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - - [07/Mar/2019:11:27:06 +0800] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - root [07/Mar/2019:11:27:06 +0800] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - - [07/Mar/2019:11:27:06 +0800] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - root [07/Mar/2019:11:27:06 +0800] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - root [07/Mar/2019:11:27:07 +0800] "GET /manager/text/list HTTP/1.1" 200 321
127.0.0.1 - root [07/Mar/2019:11:27:07 +0800] "GET /manager/text/list HTTP/1.1" 200 321
0:0:0:0:0:0:0:1 - - [07/Mar/2019:11:27:07 +0800] "GET /pms/index.jsp HTTP/1.1" 200 405
0:0:0:0:0:0:0:1 - - [07/Mar/2019:11:27:07 +0800] "GET /pms/assets/bootstrap-4.3.1-dist/css/bootstrap.css HTTP/1.1" 200 192348
127.0.0.1 - - [07/Mar/2019:11:27:50 +0800] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - root [07/Mar/2019:11:27:50 +0800] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - - [07/Mar/2019:11:27:50 +0800] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - root [07/Mar/2019:11:27:50 +0800] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - - [07/Mar/2019:11:27:50 +0800] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - root [07/Mar/2019:11:27:50 +0800] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - root [07/Mar/2019:11:27:50 +0800] "GET /manager/text/list HTTP/1.1" 200 321
127.0.0.1 - - [07/Mar/2019:11:27:50 +0800] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - root [07/Mar/2019:11:27:50 +0800] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - - [07/Mar/2019:11:27:57 +0800] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - root [07/Mar/2019:11:27:57 +0800] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - - [07/Mar/2019:11:27:57 +0800] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - root [07/Mar/2019:11:27:57 +0800] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - - [07/Mar/2019:11:27:57 +0800] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - root [07/Mar/2019:11:27:57 +0800] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - root [07/Mar/2019:11:27:57 +0800] "GET /manager/text/list HTTP/1.1" 200 321
127.0.0.1 - - [07/Mar/2019:11:27:57 +0800] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - root [07/Mar/2019:11:27:57 +0800] "GET /manager/text/ HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [07/Mar/2019:11:27:59 +0800] "GET /pms/index.jsp HTTP/1.1" 200 394
0:0:0:0:0:0:0:1 - - [07/Mar/2019:11:27:59 +0800] "GET /pms/assets/bootstrap/css/bootstrap.css HTTP/1.1" 404 1111
0:0:0:0:0:0:0:1 - - [07/Mar/2019:11:27:59 +0800] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [07/Mar/2019:11:28:14 +0800] "GET /pms/index.jsp HTTP/1.1" 200 394
0:0:0:0:0:0:0:1 - - [07/Mar/2019:11:28:14 +0800] "GET /pms/assets/bootstrap/css/bootstrap.css HTTP/1.1" 404 1111
0:0:0:0:0:0:0:1 - - [07/Mar/2019:11:28:14 +0800] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [07/Mar/2019:11:28:54 +0800] "GET /pms/index.jsp HTTP/1.1" 200 394
0:0:0:0:0:0:0:1 - - [07/Mar/2019:11:28:54 +0800] "GET /pms/assets/bootstrap/css/bootstrap.css HTTP/1.1" 404 1111
0:0:0:0:0:0:0:1 - - [07/Mar/2019:11:28:54 +0800] "GET /favicon.ico HTTP/1.1" 200 21630
127.0.0.1 - - [07/Mar/2019:11:29:03 +0800] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - root [07/Mar/2019:11:29:03 +0800] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - - [07/Mar/2019:11:29:03 +0800] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - root [07/Mar/2019:11:29:03 +0800] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - - [07/Mar/2019:11:29:03 +0800] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - root [07/Mar/2019:11:29:03 +0800] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - - [07/Mar/2019:11:29:03 +0800] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - root [07/Mar/2019:11:29:03 +0800] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - root [07/Mar/2019:11:29:03 +0800] "GET /manager/text/list HTTP/1.1" 200 321
127.0.0.1 - root [07/Mar/2019:11:29:03 +0800] "GET /manager/text/list HTTP/1.1" 200 321
0:0:0:0:0:0:0:1 - - [07/Mar/2019:11:29:03 +0800] "GET /pms/include/header.jsp HTTP/1.1" 200 300
0:0:0:0:0:0:0:1 - - [07/Mar/2019:11:29:03 +0800] "GET /pms/assets/bootstrap/css/bootstrap.css HTTP/1.1" 200 192348
0:0:0:0:0:0:0:1 - - [07/Mar/2019:11:29:21 +0800] "GET /pms/include/header.jsp HTTP/1.1" 200 300
0:0:0:0:0:0:0:1 - - [07/Mar/2019:11:29:21 +0800] "GET /pms/assets/bootstrap/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Mar/2019:11:29:21 +0800] "GET /favicon.ico HTTP/1.1" 200 21630
127.0.0.1 - - [07/Mar/2019:11:29:32 +0800] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - root [07/Mar/2019:11:29:32 +0800] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - - [07/Mar/2019:11:29:32 +0800] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - root [07/Mar/2019:11:29:32 +0800] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - - [07/Mar/2019:11:29:32 +0800] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - root [07/Mar/2019:11:29:32 +0800] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - - [07/Mar/2019:11:29:32 +0800] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - root [07/Mar/2019:11:29:32 +0800] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - root [07/Mar/2019:11:29:32 +0800] "GET /manager/text/list HTTP/1.1" 200 321
127.0.0.1 - root [07/Mar/2019:11:29:32 +0800] "GET /manager/text/list HTTP/1.1" 200 321
0:0:0:0:0:0:0:1 - - [07/Mar/2019:11:29:32 +0800] "GET /pms/index.jsp HTTP/1.1" 200 394
0:0:0:0:0:0:0:1 - - [07/Mar/2019:11:29:32 +0800] "GET /pms/assets/bootstrap/css/bootstrap.css HTTP/1.1" 304 -
127.0.0.1 - - [07/Mar/2019:11:37:55 +0800] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - root [07/Mar/2019:11:37:55 +0800] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - - [07/Mar/2019:11:37:55 +0800] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - root [07/Mar/2019:11:37:55 +0800] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - - [07/Mar/2019:11:37:55 +0800] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - root [07/Mar/2019:11:37:55 +0800] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - root [07/Mar/2019:11:37:55 +0800] "GET /manager/text/list HTTP/1.1" 200 321
127.0.0.1 - root [07/Mar/2019:11:37:55 +0800] "GET /manager/text/reload?path=/pms HTTP/1.1" 200 61
127.0.0.1 - - [07/Mar/2019:11:37:55 +0800] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - root [07/Mar/2019:11:37:55 +0800] "GET /manager/text/ HTTP/1.1" 200 39
